Customer ID,Gender,Age,Category,Unit Price,Quantity,Sales,Shipping Fee,Shipping Status,Order Date,Product_ID,Brand,Discount,Cost_Price,Stock_Keeping_Unit (SKU),Supplier_ID,Sales_Channel,Customer_Segment,Current_Stock_Level,Reorder_Level,Reorder_Quantity,Lead_Time,Stock_Out_Days,Warehouse_ID,Supplier_Lead_Time_Variability,Customer_Loyalty_Score,Return_Rate,Competitor_Price,Advertising_Spend,Weather_Conditions,Holiday_Flag,Shipping_Time,Delivery_Time,Order_Fulfillment_Rate,Logistics_Cost,Order_Cancellation_Rate,Fraudulent_Orders,Unexpected_Demand_Spike,Supplier_Delays,Customer_Complaints,Product_Return_Waste,Carbon_Emissions_Per_Order,Sustainable_Packaging_Flag,Product,State,City,Postal_Code,Delivery_Address,Calculated Sales,Year,Month,Weekday,Quarter,Last_Month_Sales,Stockout_Risk,Profit Margin,Fulfillment_Efficiency,Delivery_Delay,Unexpected_Demand_Spike_Flag,Supplier_Performance_Score,Customer_Satisfaction_Score,Loyalty_Segment,Logistics_Efficiency_Score,Sustainability_Score,Price_Competitiveness,Is_Cheaper_Than_Competitor,Ad_Efficiency
CUST0055,Male,45.0,Footwear,50.0,1,50,11.27,Returned,2022-04-04,PID00108,Gucci,14.43,25.53,SKU000767,SUP002,Marketplace,Professionals,451,48,69,13,1,WH003,1,1,5.43,30.35,7370,Sunny,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000010,89.51,251,8.0,1,0,7,4,83.51,59.36999999999999,1,Sneakers,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",50.0,2022,4,0,2,250.0,9.02,-7596.53,81.51,0,0,92,86.57,Low,35.66135458167331,145.56,19.65,0,0.0067842605156037
CUST0121,Female,66.0,Tops,200.0,5,1000,19.19,Returned,2023-09-19,PID00586,Nike,12.11,981.35,SKU000876,SUP003,Online,Professionals,129,20,78,1,2,WH002,3,48,9.2,1561.82,5420,Snowy,0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,86.25,166,1.98,2,1,8,10,83.37,57.294000000000004,1,Tank Top,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",1000.0,2023,9,1,3,,0.129,-9492.75,84.27,-1,1,89,70.8,Low,51.95783132530121,149.01999999999998,-1361.82,1,0.1845018450184501
CUST0208,Male,57.0,Footwear,30.0,4,120,15.44,Delivered,2019-09-06,PID00661,Under Armour,44.96,157.59,SKU000275,SUP003,Online,Students,216,34,59,12,0,WH002,0,6,9.63,183.09,8510,Cloudy,0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000013,99.25,129,3.95,1,0,9,3,49.44,204.77799999999996,0,Sneakers,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",120.0,2019,9,4,3,800.0,1.8,-9149.36,95.3,0,0,91,84.37,Low,76.93798449612403,98.24,-153.09,1,0.0141010575793184
CUST0220,Male,67.0,Tops,100.0,5,500,13.85,Returned,2022-01-24,PID00774,Louis Vuitton,1.13,184.23,SKU000417,SUP001,Marketplace,Professionals,328,25,76,1,0,WH001,3,29,0.46,216.06,1738,Rainy,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,91.52,340,7.62,2,0,7,7,37.48,58.76999999999999,1,Crop Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",500.0,2022,1,0,1,300.0,0.656,-2499.15,83.89999999999999,0,0,90,85.53999999999999,Low,26.91764705882353,146.56,-116.06,1,0.287686996547756
CUST0138,Female,46.0,Outerwear,1500.0,4,6000,16.31,In Transit,2021-12-12,PID00006,Nike,40.66,34.7,SKU000802,SUP001,Online,Families,106,44,49,10,2,WH001,2,59,9.84,897.66,7956,Snowy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000007,94.45,481,9.42,2,0,1,1,59.89,205.534,0,Denim Jacket,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",6000.0,2021,12,6,4,3200.0,0.0176666666666666,-2575.8,85.03,0,0,97,88.16,Medium,19.63617463617464,97.7,602.34,0,0.7541478129713424
CUST0299,Male,58.0,Outerwear,50.0,2,100,9.57,Returned,2022-10-13,PID00486,Nike,44.38,76.79,SKU000052,SUP002,Offline,Professionals,108,43,25,5,0,WH002,0,57,5.16,58.0,7699,Snowy,0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,84.44,245,8.99,1,0,6,2,16.01,207.64799999999997,0,Hoodie,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",100.0,2022,10,3,4,800.0,1.08,-7997.58,75.45,-1,0,94,90.84,Medium,34.46530612244898,96.19,-8.0,1,0.0129886998311469
CUST0256,Female,69.0,Tops,30.0,5,150,9.07,Delivered,2022-09-26,PID00999,Gucci,47.24,159.32,SKU000650,SUP002,Online,Students,318,18,84,6,3,WH001,2,3,8.7,822.97,2964,Snowy,0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000012,82.13,361,2.15,2,1,6,0,36.01,58.644000000000005,1,Crop Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",150.0,2022,9,0,3,250.0,2.12,-3971.6,79.97999999999999,0,1,92,91.3,Low,22.750692520775623,146.76999999999998,-792.97,1,0.0506072874493927
CUST0242,Male,58.0,Tops,800.0,4,3200,18.11,Unknown,2024-10-18,PID00056,Nike,14.66,32.96,SKU000884,SUP003,Offline,Professionals,342,44,60,8,2,WH002,3,66,3.68,210.35,1240,Cloudy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000005,91.17,456,1.98,1,1,4,0,8.94,203.182,0,Crop Top,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",3200.0,2024,10,4,4,1200.0,0.106875,1372.16,89.19,0,1,93,96.32,Medium,19.99342105263158,99.38,589.65,0,2.5806451612903225
CUST0236,Male,18.0,Tops,1500.0,2,3000,18.07,Returned,2024-09-28,PID00524,Under Armour,33.25,128.25,SKU000799,SUP001,Marketplace,Students,174,13,46,7,0,WH002,4,47,0.94,57.87,7869,Cloudy,0,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000002,88.7,461,4.26,2,0,9,17,86.21,58.511999999999986,1,Tank Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",3000.0,2024,9,5,3,,0.058,-5586.5,84.44,-1,0,87,65.06,Low,19.240780911062902,146.99,1442.13,0,0.3812428516965307
CUST0296,Female,50.0,Tops,30.0,1,30,15.21,In Transit,2024-04-07,PID00791,Under Armour,3.43,942.58,SKU000106,SUP002,Online,Students,496,8,64,9,1,WH003,2,74,5.59,92.93,1456,Rainy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,85.31,289,9.33,0,0,5,1,85.35,206.96199999999996,0,Tank Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",30.0,2024,4,6,2,,16.533333333333335,-2657.58,75.98,-1,0,93,92.41,Medium,29.51903114186852,96.68,-62.93000000000001,1,0.0206043956043956
CUST0130,Female,68.0,Tops,300.0,3,900,10.39,Returned,2021-01-14,PID00883,Zara,0.03,961.19,SKU000240,SUP001,Marketplace,Professionals,438,24,92,10,4,WH001,4,53,0.13,57.13,2343,Rainy,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000010,87.02,197,2.21,2,0,2,5,79.14,59.06999999999999,1,Crop Top,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",900.0,2021,1,3,1,100.0,0.4866666666666667,-4523.57,84.81,0,0,94,89.87,Medium,44.17258883248731,146.06,242.87,0,0.3841229193341869
CUST0095,Male,60.0,Bottoms,30.0,3,90,18.42,Delivered,2023-01-25,PID00309,H&M,42.47,245.74,SKU000883,SUP004,Online,Families,65,31,77,13,4,WH002,0,39,8.22,310.49,3050,Sunny,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,83.81,308,3.11,0,1,9,13,33.57,209.00599999999997,0,Joggers,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",90.0,2023,1,2,1,1500.0,0.7222222222222222,-4005.22,80.7,-1,1,91,65.78,Low,27.21103896103896,95.22,-280.49,1,0.0295081967213114
CUST0219,Female,48.0,Bottoms,50.0,5,250,14.34,Delivered,2020-02-20,PID00586,Levi's,9.97,1255.62,SKU000350,SUP003,Offline,Families,170,11,42,9,4,WH003,0,5,8.54,34.05,4056,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,85.74,471,9.73,0,0,8,5,52.75,57.389999999999986,1,Joggers,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",250.0,2020,2,3,1,1000.0,0.68,-10555.1,76.00999999999999,0,0,92,81.46000000000001,Low,18.203821656050952,148.86,15.950000000000005,0,0.0616370808678501
CUST0124,Female,53.0,Tops,300.0,1,300,16.32,Delivered,2019-07-13,PID00072,Under Armour,37.96,25.74,SKU000625,SUP004,Marketplace,Families,495,5,85,10,0,WH001,0,17,2.05,111.58,3266,Sunny,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000012,97.41,172,9.68,0,0,9,9,67.46,59.18999999999998,1,Oversized T-Shirt,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",300.0,2019,7,5,3,,1.65,-3163.74,87.72999999999999,0,0,91,79.95,Low,56.63372093023256,145.86,188.42,0,0.091855480710349
CUST0226,Male,43.0,Bottoms,100.0,2,200,15.85,Returned,2023-10-08,PID00782,Prada,40.93,656.88,SKU000282,SUP003,Offline,Families,453,40,62,6,2,WH002,4,95,5.89,1695.93,2170,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,89.88,477,3.27,1,1,2,7,7.95,58.46999999999999,1,Cargo Pants,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",200.0,2023,10,6,4,,2.265,-3760.76,86.61,0,1,94,80.11,High,18.842767295597483,147.06,-1595.93,1,0.0921658986175115
CUST0010,Male,49.0,Tops,100.0,5,500,15.78,Delivered,2019-10-20,PID00203,Nike,43.01,155.71,SKU000087,SUP003,Offline,Families,318,36,77,2,2,WH001,1,21,0.59,104.22,2156,Sunny,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,85.98,375,2.83,0,0,4,4,15.33,59.039999999999985,1,Crop Top,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",500.0,2019,10,6,4,7500.0,0.636,-2809.55,83.15,0,0,95,91.41,Low,22.928,146.11,-4.219999999999999,1,0.2319109461966604
CUST0124,Male,53.0,Outerwear,800.0,1,800,5.36,Returned,2022-03-16,PID00765,Levi's,24.3,82.02,SKU000053,SUP004,Offline,Professionals,303,46,30,5,0,WH002,0,63,3.86,210.35,2515,Snowy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,83.5,374,0.56,2,0,1,5,41.71,59.25,1,Hoodie,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",800.0,2022,3,2,1,1000.0,0.37875,-2171.02,82.94,0,0,99,86.14,Medium,22.32620320855615,145.76,589.65,0,0.3180914512922465
CUST0057,Female,62.0,Tops,50.0,5,250,14.04,Unknown,2024-11-24,PID00732,Zara,47.69,131.36,SKU000675,SUP001,Marketplace,Families,438,37,41,5,3,WH001,4,46,7.07,48.43,1240,Snowy,0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000011,95.67,158,0.09,2,1,5,15,99.64,57.23399999999999,1,Crop Top,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",250.0,2024,11,6,4,,1.752,-1804.8,95.58,0,1,91,62.93,Low,60.55063291139241,149.12,1.5700000000000005,0,0.2016129032258064
CUST0186,Female,55.0,Outerwear,30.0,5,150,17.36,In Transit,2019-12-05,PID00871,Adidas,12.09,18.14,SKU000547,SUP004,Marketplace,Families,400,24,83,12,1,WH003,3,21,8.59,1488.28,7900,Cloudy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000012,94.34,272,0.53,2,1,1,14,46.96,207.32599999999996,0,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",150.0,2019,12,3,4,,2.6666666666666665,-8112.7,93.81,0,1,96,63.41,Low,34.68382352941177,96.42,-1458.28,1,0.0189873417721519
CUST0272,Female,52.0,Bottoms,1500.0,5,7500,9.45,Unknown,2020-12-11,PID00966,Adidas,13.9,199.44,SKU000244,SUP002,Offline,Families,326,23,56,5,3,WH003,3,80,6.62,292.44,6049,Cloudy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,92.24,80,4.34,0,1,6,10,8.79,203.09799999999998,0,Baggy Pants,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",7500.0,2020,12,4,4,,0.0434666666666666,373.8000000000002,87.89999999999999,0,1,91,73.38,Medium,115.3,99.44,1207.56,0,1.2398743593982475
CUST0204,Male,54.0,Bottoms,800.0,1,800,7.77,Returned,2021-08-22,PID00235,Nike,24.9,194.74,SKU000946,SUP002,Offline,Students,167,43,87,10,0,WH001,4,15,1.96,1613.37,2716,Snowy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000006,89.67,177,3.59,2,1,5,13,79.71,59.058,1,Joggers,Telangana,Hyderabad,500001,"99, Banjara Hills, Hyderabad",800.0,2021,8,6,3,,0.20875,-2287.74,86.08,0,1,91,72.03999999999999,Low,50.66101694915255,146.07999999999998,-813.3699999999999,1,0.2945508100147275
CUST0125,Male,49.0,Outerwear,200.0,3,600,6.36,Returned,2021-03-27,PID00663,Under Armour,33.25,697.14,SKU000736,SUP001,Offline,Professionals,88,18,84,4,4,WH002,4,23,3.81,50.37,2407,Rainy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000005,81.79,54,5.46,2,1,5,19,83.48,57.32399999999999,1,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",600.0,2021,3,5,1,600.0,0.1466666666666666,-3952.42,76.33000000000001,0,1,91,58.19,Low,151.462962962963,148.97,149.63,0,0.2492729538845035
CUST0256,Female,69.0,Tops,30.0,5,150,9.07,Delivered,2022-09-26,PID00999,Gucci,47.24,159.32,SKU000650,SUP002,Online,Students,318,18,84,6,3,WH001,2,3,8.7,822.97,2964,Snowy,0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000012,82.13,361,2.15,2,1,6,0,36.01,58.644000000000005,1,Crop Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",150.0,2022,9,0,3,250.0,2.12,-3971.6,79.97999999999999,0,1,92,91.3,Low,22.750692520775623,146.76999999999998,-792.97,1,0.0506072874493927
CUST0218,Female,36.0,Tops,300.0,4,1200,11.23,In Transit,2024-04-15,PID00175,Under Armour,38.96,75.81,SKU000442,SUP002,Online,Families,19,33,90,3,4,WH003,4,63,8.83,861.74,3960,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,87.77,308,2.45,1,1,2,7,22.8,204.89,0,Crop Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",1200.0,2024,4,0,2,,0.0158333333333333,-3371.24,85.32,0,1,94,77.17,Medium,28.496753246753247,98.16,-561.74,1,0.303030303030303
CUST0144,Female,54.0,Tops,800.0,4,3200,7.86,Returned,2023-08-07,PID00261,Gucci,23.73,235.98,SKU000813,SUP004,Marketplace,Families,196,29,90,11,0,WH002,2,92,1.29,220.54,9738,Rainy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,84.84,463,2.21,1,1,8,3,5.64,57.714,1,Crop Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",3200.0,2023,8,0,3,,0.06125,-7944.92,82.63000000000001,-1,1,90,92.71,High,18.32397408207344,148.32,579.46,0,0.3286095707537482
CUST0296,Female,50.0,Tops,300.0,1,300,5.94,Returned,2023-12-26,PID00177,H&M,0.33,598.74,SKU000211,SUP002,Online,Families,137,34,30,13,1,WH003,2,47,5.87,96.58,1888,Snowy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,93.52,127,1.72,2,1,7,13,3.56,204.76399999999998,0,Oversized T-Shirt,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",300.0,2023,12,1,4,,0.4566666666666666,-2313.74,91.8,-1,1,91,68.13,Low,73.63779527559055,98.25,203.42,0,0.1588983050847457
CUST0015,Male,58.0,Footwear,100.0,3,300,6.08,Returned,2022-10-16,PID00504,Levi's,37.67,220.57,SKU000097,SUP003,Offline,Students,264,45,53,13,4,WH001,4,47,9.42,277.37,7029,Snowy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000002,87.64,242,3.85,0,1,8,12,62.23,57.096,1,Sneakers,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",300.0,2022,10,6,4,50.0,0.88,-7632.71,83.79,-1,1,88,66.58,Low,36.214876033057855,149.35,-177.37,1,0.0426803243704652
CUST0238,Male,26.0,Outerwear,50.0,4,200,10.23,Delivered,2023-01-24,PID00246,Adidas,28.65,569.15,SKU000884,SUP003,Offline,Professionals,286,25,30,10,1,WH002,3,16,5.17,296.37,5919,Cloudy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000013,88.89,354,4.75,0,1,9,1,75.92,59.244,1,Denim Jacket,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",200.0,2023,1,1,1,1500.0,1.43,-8349.6,84.14,0,1,88,92.83,Low,25.110169491525426,145.76999999999998,-246.37,1,0.0337894914681534
CUST0276,Male,66.0,Outerwear,30.0,1,30,11.36,In Transit,2019-05-15,PID00273,Nike,44.92,19.79,SKU000750,SUP002,Offline,Professionals,196,48,71,13,3,WH003,2,41,0.78,93.68,3456,Cloudy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000007,83.82,151,3.52,1,0,6,9,59.89,203.74199999999996,0,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",30.0,2019,5,2,2,1000.0,6.533333333333333,-3596.79,80.3,0,0,92,81.22,Low,55.50993377483443,98.98,-63.68000000000001,1,0.0086805555555555
CUST0204,Male,54.0,Tops,300.0,4,1200,18.4,Delivered,2019-01-18,PID00391,Zara,28.84,213.96,SKU000365,SUP003,Marketplace,Professionals,324,21,80,4,1,WH002,2,3,0.18,27.49,6996,Cloudy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000013,84.01,94,7.89,0,1,8,8,64.83,206.80799999999994,0,Tank Top,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",1200.0,2019,1,4,1,,0.27,-6745.84,76.12,0,1,90,83.82,Low,89.37234042553192,96.79,272.51,0,0.1715265866209262
CUST0224,Female,57.0,Tops,800.0,1,800,19.34,Delivered,2021-01-20,PID00348,Louis Vuitton,40.13,553.97,SKU000370,SUP002,Marketplace,Students,45,37,95,11,3,WH001,2,51,0.49,48.49,6049,Cloudy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,89.77,189,5.76,1,0,1,17,39.37,206.90599999999998,0,Crop Top,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",800.0,2021,1,2,1,2400.0,0.05625,-5991.97,84.00999999999999,0,0,97,65.50999999999999,Medium,47.49735449735449,96.72,751.51,0,0.1322532650024797
CUST0289,Female,37.0,Tops,200.0,5,1000,5.6,Returned,2022-12-13,PID00541,H&M,39.42,22.01,SKU000284,SUP002,Online,Professionals,17,44,56,8,2,WH001,2,88,3.01,112.35,6510,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,89.77,356,4.76,0,0,4,3,11.91,59.04599999999999,1,Crop Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",1000.0,2022,12,1,4,400.0,0.017,-5976.05,85.00999999999999,0,0,94,90.99,High,25.21629213483146,146.1,87.65,0,0.1536098310291858
CUST0031,Male,67.0,Bottoms,30.0,3,90,7.63,Delivered,2021-11-17,PID00386,Levi's,21.23,189.04,SKU000973,SUP002,Marketplace,Students,355,23,74,8,0,WH001,0,30,1.08,45.34,1923,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000012,97.59,131,2.48,1,1,6,4,30.29,207.75999999999996,0,Joggers,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",90.0,2021,11,2,4,,3.9444444444444446,-2531.12,95.11,0,1,94,90.92,Low,74.49618320610686,96.11,-15.340000000000003,1,0.046801872074883
CUST0134,Male,58.0,Tops,300.0,5,1500,19.72,Delivered,2020-06-02,PID00286,Nike,21.01,80.13,SKU000967,SUP003,Online,Students,327,33,29,13,3,WH002,3,59,0.59,100.81,4852,Sunny,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,91.6,150,6.71,2,1,3,10,19.82,58.99199999999999,1,Tank Top,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",1500.0,2020,6,1,2,4000.0,0.218,-3902.65,84.89,-1,1,94,79.41,Medium,61.066666666666656,146.19,199.19,0,0.3091508656224237
CUST0007,Female,52.0,Tops,200.0,3,600,15.85,Delivered,2021-07-20,PID00346,Gucci,14.07,40.02,SKU000111,SUP003,Online,Families,346,36,79,7,1,WH003,0,5,6.1,349.88,6231,Snowy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000004,83.83,391,4.67,0,0,3,10,35.65,59.06399999999999,1,Tank Top,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",600.0,2021,7,1,3,4000.0,0.5766666666666667,-6142.06,79.16,0,0,97,73.9,Low,21.43989769820972,146.07,-149.88,1,0.0962927298988926
CUST0031,Male,67.0,Bottoms,30.0,3,90,7.63,Delivered,2021-11-17,PID00386,Levi's,21.23,189.04,SKU000973,SUP002,Marketplace,Students,355,23,74,8,0,WH001,0,30,1.08,45.34,1923,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000012,97.59,131,2.48,1,1,6,4,30.29,207.75999999999996,0,Joggers,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",90.0,2021,11,2,4,,3.9444444444444446,-2531.12,95.11,0,1,94,90.92,Low,74.49618320610686,96.11,-15.340000000000003,1,0.046801872074883
CUST0290,Female,37.0,Bottoms,200.0,4,800,5.98,In Transit,2021-04-06,PID00516,Under Armour,43.89,562.66,SKU000767,SUP004,Online,Students,143,11,28,13,0,WH002,3,2,2.43,878.63,2721,Snowy,0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,89.03,96,0.58,2,1,3,17,26.7,207.77399999999997,0,Flared Jeans,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",800.0,2021,4,1,2,,0.17875,-4267.639999999999,88.45,-1,1,94,63.57,Low,92.73958333333331,96.1,-678.63,1,0.2940095553105475
CUST0180,Male,49.0,Tops,1500.0,2,3000,16.82,Unknown,2023-10-05,PID00022,Under Armour,26.75,18.38,SKU000157,SUP002,Online,Families,374,43,67,4,1,WH001,0,27,1.03,54.56,5122,Rainy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000007,92.58,498,8.99,0,1,3,5,73.12,207.97,0,Oversized T-Shirt,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",3000.0,2023,10,3,4,1500.0,0.1246666666666666,-2656.76,83.59,0,1,97,88.97,Low,18.59036144578313,95.96,1445.44,0,0.5857087075361187
CUST0257,Female,54.0,Bottoms,30.0,2,60,19.03,In Transit,2020-02-15,PID00810,Zara,26.75,603.79,SKU000491,SUP003,Marketplace,Students,190,44,37,13,4,WH003,1,45,8.85,206.15,2407,Cloudy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000011,95.91,239,3.58,0,0,0,2,46.65,206.584,0,Flared Jeans,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",60.0,2020,2,5,1,200.0,3.1666666666666665,-3793.58,92.33,0,0,99,87.15,Low,40.12970711297071,96.95,-176.15,1,0.0249272953884503
CUST0264,Female,49.0,Footwear,30.0,5,150,14.88,Delivered,2019-11-17,PID00097,Zara,9.96,19.13,SKU000808,SUP001,Online,Families,66,42,36,12,4,WH003,2,38,9.98,27.26,5155,Sunny,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000001,86.81,420,4.39,2,0,5,13,55.6,205.002,0,Sneakers,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",150.0,2019,11,6,4,200.0,0.44,-5520.65,82.42,-1,0,93,64.02,Low,20.66904761904762,98.08,2.7399999999999984,0,0.02909796314258
CUST0072,Male,21.0,Tops,100.0,1,100,11.24,Delivered,2024-10-31,PID00574,Levi's,22.81,33.71,SKU000629,SUP003,Offline,Students,392,9,72,4,4,WH001,3,14,3.06,55.52,5537,Cloudy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,93.26,313,7.85,2,1,3,14,64.9,208.90799999999996,0,Tank Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",100.0,2024,10,3,4,150.0,3.92,-5783.71,85.41000000000001,0,1,94,68.94,Low,29.79552715654952,95.29,44.48,0,0.0180603214737222
CUST0125,Female,46.0,Tops,30.0,4,120,5.71,Delivered,2024-01-03,PID00942,Prada,3.12,924.83,SKU000166,SUP002,Online,Students,341,8,38,6,4,WH003,3,2,4.24,100.81,5381,Rainy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,84.77,80,0.53,1,0,3,18,26.37,204.624,0,Oversized T-Shirt,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",120.0,2024,1,2,1,,2.841666666666667,-9040.32,84.24,0,0,94,59.76,Low,105.9625,98.35,-70.81,1,0.0223006876045344
CUST0055,Female,49.0,Outerwear,30.0,5,150,19.35,Delivered,2019-03-31,PID00266,Gucci,8.66,632.95,SKU000768,SUP003,Online,Families,186,35,70,9,2,WH001,3,83,8.05,196.12,1479,Sunny,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,80.95,151,5.75,2,1,4,3,55.25,203.336,0,Hoodie,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",150.0,2019,3,6,1,4500.0,1.24,-4644.75,75.2,0,1,93,85.95,High,53.60927152317881,99.27,-166.12,1,0.101419878296146
CUST0087,Male,49.0,Tops,300.0,3,900,17.94,Unknown,2024-09-21,PID00779,Adidas,16.65,232.51,SKU000918,SUP002,Marketplace,Professionals,308,19,24,4,0,WH003,3,4,3.53,118.08,8801,Sunny,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000007,97.45,275,7.82,0,0,2,4,38.25,58.194,1,Oversized T-Shirt,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",900.0,2024,9,5,3,400.0,0.3422222222222222,-8873.53,89.63,0,0,95,88.47,Low,35.43636363636364,147.51999999999998,181.92,0,0.1022611066924213
CUST0079,Female,26.0,Bottoms,1500.0,4,6000,5.57,In Transit,2021-12-10,PID00640,Adidas,25.98,666.15,SKU000756,SUP002,Marketplace,Students,17,19,45,2,0,WH002,3,64,3.15,218.62,1676,Cloudy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,89.75,132,6.75,0,1,1,11,86.74,59.16599999999999,1,Cargo Pants,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",6000.0,2021,12,4,4,300.0,0.0028333333333333,1527.4,83.0,0,1,96,74.85,Medium,67.99242424242425,145.9,1281.38,0,3.579952267303103
